Collection_ID,Datetime,Village_Khyllemsangrin,Village_Kriangrin,Village_Kyrdum,Village_Langja,Village_Mawsikar,Village_Nonglang,Village_Pyndensohstap,Village_Siangra,Village_Umthlu,Village_Umwahlang,House_ID,Latitude,Longitude,Elevation,Building_Material_Bamboo,Building_Material_Concrete,Building_Material_Wood,Roof_Type_Concrete,Roof_Type_Thatched,Roof_Type_Tin,Open_Eaves,Standing_Water_Cistern_Outside,Standing_Water_Plastic_Container,Standing_Water_Tin_Can,Standing_Water_Other_Container,Animals_Nearby,Chicken_Count,Chicken_Distance,Cattle_Count,Cattle_Distance,Dog_Count,Dog_Distance,Goat_Count,Goat_Distance,Pig_Count,Pig_Distance,Horse_Count,Horse_Distance,Duck_Count,Duck_Distance,Cat_Count,Cat_Distance,Terrain_Hill,Terrain_Plateau,Terrain_Valley,Sky_Clear,Sky_Heavy_Rain,Sky_Light_Rain,Sky_Partly_Cloudy,Environment_Secondary_Evergreen_Forest,Environment_Village,Wind_Gusts,Wind_Light,Wind_None,Wind_Strong,Slept_Under_ITN_LN,Used_Repellent_LN,Repellent_Type_Coil_LN,Repellent_Type_Cream_LN,Repellent_Type_Mat_LN,Repellent_Type_Spray_LN,Repellent_Type_Vaporizer_LN,Repellent_Type_Other_LN,Used_Repellent_CN,Repellent_Type_Coil_CN,Repellent_Type_Cream_CN,Repellent_Type_Mat_CN,Repellent_Type_Spray_CN,Repellent_Type_Vaporizer_CN,Repellent_Type_Other_CN,Mosquito_Count,An._Maculatus,An._Pseudowillmori,An._Willmori,An._Jeyporiensis,An._Annularis,An._Nitidus,An._Peditaeniatus,An._Xui,An._Splendidus,An._Jamesii,Rice,Open_Forest,Closed_Forest,Plantation,Village,Bare_Earth,Month
NNON020,2018-07-11 16:04:00,0,0,0,0,0,1,0,0,0,0,nong155,25.68405,91.18208333333334,1150,0,0,1,0,0,1,1,0,0,0,1,1,15,25.0,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328075915,0.341919332,0.252015212,0.009851498,0.049790601,0.018347441,July
NNON021,2018-07-11 16:10:00,0,0,0,0,0,1,0,0,0,0,nong01,25.683683333333335,91.18193333333333,1150,0,0,1,0,0,1,1,0,0,0,0,1,15,25.0,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319609028,0.349312138,0.257598718,0.009864661,0.046225851,0.017389604,July
NNON022,2018-07-11 16:21:00,0,0,0,0,0,1,0,0,0,0,nong154,25.683233333333334,91.18238666666667,1159,0,1,0,0,0,1,1,0,1,0,0,1,10,25.0,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301214987,0.36334196,0.270180999,0.01100699,0.039526219,0.014728844,July
NNON023,2018-07-11 16:53:00,0,0,0,0,0,1,0,0,0,0,nong100,25.68495,91.18126666666667,1164,0,0,1,0,0,1,1,0,0,0,0,1,3,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353546409,0.322997889,0.229537238,0.007531852,0.062660996,0.023725617,July
NNON025,2019-08-19 17:34:00,0,0,0,0,0,1,0,0,0,0,nong034,25.68585,91.18408333333333,1209,0,0,1,0,0,1,1,0,1,0,0,1,10,25.0,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312979523,0.343218018,0.266947745,0.014191675,0.047031093,0.015631945,August
NNON026,2019-08-19 17:43:00,0,0,0,0,0,1,0,0,0,0,nong035,25.68575,91.18361666666667,1205,0,0,1,0,0,1,1,0,0,1,0,1,4,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323282223,0.336836005,0.258061006,0.012702239,0.051810807,0.01730772,August
NNON028,2019-08-19 18:28:00,0,0,0,0,0,1,0,0,0,0,nong131,25.684266666666666,91.18266666666666,1172,0,1,0,0,0,1,1,0,1,0,0,1,8,25.0,0,,1,25.0,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32577122,0.341296633,0.25480586,0.011307471,0.049510494,0.017308323,August
NNON029,2019-08-19 18:46:00,0,0,0,0,0,1,0,0,0,0,nong020,25.68476666666667,91.18275,1082,0,0,1,0,0,1,1,0,1,0,0,1,10,50.0,0,,3,25.0,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333880473,0.333470642,0.24839013,0.010935847,0.054549472,0.018773436,August
NNON030,2019-08-19 18:55:00,0,0,0,0,0,1,0,0,0,0,nong030,25.685583333333334,91.18183333333333,1167,0,1,0,1,0,0,0,0,1,0,0,1,10,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.353130242,0.318581813,0.229407517,0.008181,0.067063941,0.023635486,August
NNON032,2019-08-19 19:35:00,0,0,0,0,0,1,0,0,0,0,nong101,25.68551666666667,91.17371666666666,1190,0,0,1,0,0,1,1,0,1,0,0,1,5,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202516848,0.402253624,0.361647034,0.011600782,0.012776206,0.009205507,August
NNON035,2019-08-20 18:16:00,0,0,0,0,0,1,0,0,0,0,nong014,25.6849,91.18136666666666,1142,0,0,1,0,0,1,1,0,0,0,1,1,9,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351006052,0.324415573,0.232178371,0.007905242,0.061500947,0.022993815,August
NNON036,2019-08-20 18:31:00,0,0,0,0,0,1,0,0,0,0,nong155,25.683483333333335,91.18208333333334,1161,1,0,0,0,0,1,1,0,0,0,1,1,16,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.311217827,0.355857162,0.263335288,0.010223884,0.043099981,0.016265858,August
NNON037,2019-08-20 18:46:00,0,0,0,0,0,1,0,0,0,0,nong019,25.685233333333333,91.18248333333334,1167,0,0,1,0,0,1,1,0,0,0,1,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341268473,0.326696653,0.24144965,0.010062725,0.059949411,0.020573088,August
NNON038,2019-08-20 18:51:00,0,0,0,0,0,1,0,0,0,0,nong018,25.685483333333334,91.18243333333334,1172,0,0,1,0,0,1,1,0,0,0,1,1,5,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34462155,0.323570964,0.237956192,0.009548926,0.062759857,0.02154251,August
NNON040,2019-08-20 19:06:00,0,0,0,0,0,1,0,0,0,0,nong029,25.685233333333333,91.18381666666667,1183,0,0,1,0,0,1,1,0,1,0,0,1,5,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316773766,0.342821847,0.263018235,0.013966505,0.047690715,0.015728932,August
NNON041,2019-08-20 19:15:00,0,0,0,0,0,1,0,0,0,0,nong030,25.685483333333334,91.18381666666667,1199,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318225638,0.340905043,0.262183769,0.01366395,0.048848182,0.016173417,August
NNON045,2019-08-21 17:41:00,0,0,0,0,0,1,0,0,0,0,nong034,25.68585,91.18408333333333,1209,0,0,1,0,0,1,1,0,1,0,0,1,10,50.0,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312979523,0.343218018,0.266947745,0.014191675,0.047031093,0.015631945,August
NNON046,2019-08-21 17:50:00,0,0,0,0,0,1,0,0,0,0,nong035,25.685683333333333,91.18361666666667,1205,0,0,1,0,0,1,1,0,0,1,0,1,4,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322992771,0.337265902,0.2582617,0.012815678,0.051493935,0.017170015,August
NNON048,2019-08-21 17:59:00,0,0,0,0,0,1,0,0,0,0,nong131,25.684266666666666,91.18266666666666,1172,0,1,0,0,0,1,1,0,1,0,0,1,8,25.0,0,,1,25.0,0,,0,,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32577122,0.341296633,0.25480586,0.011307471,0.049510494,0.017308323,August
NNON049,2019-08-21 18:10:00,0,0,0,0,0,1,0,0,0,0,nong029,25.68476666666667,91.18275,1082,0,0,1,0,0,1,1,0,1,0,0,1,10,50.0,0,,3,25.0,0,,0,,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333880473,0.333470642,0.24839013,0.010935847,0.054549472,0.018773436,August
NNON050,2019-08-21 18:15:00,0,0,0,0,0,1,0,0,0,0,nong030,25.685583333333334,91.18183333333333,1167,0,1,0,1,0,0,0,0,1,0,0,1,9,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353130242,0.318581813,0.229407517,0.008181,0.067063941,0.023635486,August
NNON052,2019-08-21 18:26:00,0,0,0,0,0,1,0,0,0,0,nong101,25.68551666666667,91.17371666666666,1190,0,0,1,0,0,1,1,0,1,0,0,1,5,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202516848,0.402253624,0.361647034,0.011600782,0.012776206,0.009205507,August
NNON056,2019-08-22 18:22:00,0,0,0,0,0,1,0,0,0,0,nong155,25.683483333333335,91.18208333333334,1161,1,0,0,0,0,1,1,0,0,0,1,1,16,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311217827,0.355857162,0.263335288,0.010223884,0.043099981,0.016265858,August
NNON057,2019-08-22 18:35:00,0,0,0,0,0,1,0,0,0,0,nong019,25.685233333333333,91.18248333333334,1167,0,0,1,0,0,1,1,0,0,0,1,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341268473,0.326696653,0.24144965,0.010062725,0.059949411,0.020573088,August
NNON058,2019-08-22 18:42:00,0,0,0,0,0,1,0,0,0,0,nong018,25.685483333333334,91.18243333333334,1172,0,0,1,0,0,1,1,0,0,0,1,1,5,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34462155,0.323570964,0.237956192,0.009548926,0.062759857,0.02154251,August
NNON060,2019-08-22 19:00:00,0,0,0,0,0,1,0,0,0,0,nong029,25.685233333333333,91.18381666666667,1183,0,0,1,0,0,1,1,0,1,0,0,1,5,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316773766,0.342821847,0.263018235,0.013966505,0.047690715,0.015728932,August
NNON061,2019-08-22 19:10:00,0,0,0,0,0,1,0,0,0,0,nong030,25.685483333333334,91.18381666666667,1199,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318225638,0.340905043,0.262183769,0.01366395,0.048848182,0.016173417,August
NPYN001,2019-05-21 16:20:00,0,0,0,0,0,0,1,0,0,0,pynd006,25.74116666666667,91.19658333333334,1006,0,0,1,0,0,1,1,0,0,0,1,1,5,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165364652,0.405931029,0.336680543,0.086041868,0.004142001,0.001839908,May
NPYN002,2019-05-22 17:50:00,0,0,0,0,0,0,1,0,0,0,pynd005,25.733533333333334,91.19576666666667,914,1,0,0,0,0,1,1,0,0,1,0,1,4,25.0,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097723307,0.351496406,0.459361036,0.090767875,0.000551492,9.99e-05,May
NPYN003,2019-05-21 16:33:00,0,0,0,0,0,0,1,0,0,0,pynd009,25.743316666666665,91.19593333333333,923,0,0,1,0,0,1,1,0,0,0,1,1,4,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0.173790528,0.39054718,0.354074312,0.076883145,0.003091747,0.001613087,May
NPYN004,2019-05-21 17:34:00,0,0,0,0,0,0,1,0,0,0,pynd005,25.733533333333334,91.19576666666667,914,1,0,0,0,0,1,1,0,0,1,0,1,4,25.0,0,,1,,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097723307,0.351496406,0.459361036,0.090767875,0.000551492,9.99e-05,May
NPYN005,2019-05-21 18:06:00,0,0,0,0,0,0,1,0,0,0,pynd004,25.734083333333334,91.19508333333333,944,0,0,1,0,0,1,1,0,0,0,1,1,3,25.0,0,,1,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096704017,0.363957323,0.448287128,0.090348044,0.000562884,0.000140603,May
NPYN006,2019-05-21 18:22:00,0,0,0,0,0,0,1,0,0,0,pynd002,25.749783333333333,91.19555,948,0,0,1,0,0,1,1,0,0,1,0,1,16,100.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0.087897331,0.311030347,0.570317904,0.02990072,0.000584419,0.00026928,May
NPYN007,2019-05-21 19:28:00,0,0,0,0,0,0,1,0,0,0,pynd003,25.737033333333333,91.19723333333333,944,1,0,0,0,0,1,1,0,0,0,1,1,0,,0,,0,,0,,1,25.0,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0.123055215,0.4164124,0.367169612,0.09070228,0.001990353,0.000670139,May
NPYN010,2019-05-22 17:26:00,0,0,0,0,0,0,1,0,0,0,pynd006,25.74116666666667,91.19658333333334,1006,0,0,1,0,0,1,1,0,0,0,1,1,5,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165364652,0.405931029,0.336680543,0.086041868,0.004142001,0.001839908,May
NPYN012,2019-05-22 17:40:00,0,0,0,0,0,0,1,0,0,0,pynd004,25.734083333333334,91.19508333333333,944,0,0,1,0,0,1,1,0,0,0,1,1,34,25.0,0,,1,25.0,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.096704017,0.363957323,0.448287128,0.090348044,0.000562884,0.000140603,May
NPYN013,2019-05-22 18:15:00,0,0,0,0,0,0,1,0,0,0,pynd002,25.749783333333333,91.19555,948,0,0,1,0,0,1,1,0,0,1,0,1,16,100.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087897331,0.311030347,0.570317904,0.02990072,0.000584419,0.00026928,May
NPYN014,2019-05-22 18:25:00,0,0,0,0,0,0,1,0,0,0,pynd003,25.737033333333333,91.19723333333333,944,1,0,0,0,0,1,1,0,0,0,1,1,0,,0,,0,,0,,1,25.0,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123055215,0.4164124,0.367169612,0.09070228,0.001990353,0.000670139,May
NSIA002,2019-04-23 18:04:00,0,0,0,0,0,0,0,1,0,0,sian004,25.655033333333332,91.17948333333334,1133,0,0,1,0,0,1,1,0,0,0,1,1,10,25.0,0,,0,,0,,0,,0,,0,,1,25.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249061355,0.449509526,0.265323332,0.00576747,0.019956244,0.010382073,April
NSIA004,2019-04-23 18:48:00,0,0,0,0,0,0,0,1,0,0,sian020,25.655966666666668,91.18093333333333,1131,0,0,1,0,0,1,1,0,0,0,1,1,7,25.0,0,,2,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.217315071,0.456669096,0.290152382,0.010051902,0.01728659,0.00852496,April
NSIA005,2019-04-23 18:56:00,0,0,0,0,0,0,0,1,0,0,sian005,25.656166666666667,91.17968333333333,1140,0,0,1,0,0,1,1,0,0,0,1,1,20,25.0,0,,0,,0,,0,,0,,0,,1,25.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.239555346,0.468636993,0.253380864,0.008733273,0.020299336,0.009394189,April
NSIA007,2019-04-23 19:41:00,0,0,0,0,0,0,0,1,0,0,sian016,25.653883333333333,91.17876666666666,1140,0,0,1,0,0,1,1,0,0,0,1,1,2,25.0,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254590946,0.445051438,0.27182908,0.00311154,0.017320308,0.008096688,April
NSIA008,2019-04-23 19:55:00,0,0,0,0,0,0,0,1,0,0,sian000,25.65426666666667,91.17868333333334,1132,0,0,1,0,0,1,1,0,0,0,1,1,2,25.0,0,,0,,0,,1,25.0,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256869278,0.448538066,0.264151776,0.003611728,0.018300096,0.008529056,April
NSIA009,2019-04-23 20:31:00,0,0,0,0,0,0,0,1,0,0,sian999,25.654733333333333,91.18006666666666,1154,0,0,1,0,0,1,1,0,0,0,1,1,3,25.0,0,,3,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238853974,0.440601904,0.287243296,0.005445434,0.018152483,0.00970291,April
NSIA010,2019-04-23 20:44:00,0,0,0,0,0,0,0,1,0,0,sian017,25.655233333333335,91.17986666666667,1160,0,1,0,0,0,1,1,0,0,0,1,1,10,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0.243004991,0.449300025,0.271263508,0.006501129,0.01960708,0.010323267,April
NSIA011,2019-04-24 16:11:00,0,0,0,0,0,0,0,1,0,0,sian026,25.6557,91.1787,1135,0,1,0,0,0,1,1,0,0,0,1,1,0,,0,,0,,0,,1,25.0,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0.25278483,0.465498078,0.244378523,0.006487798,0.021432996,0.009417775,April
NSIA012,2019-04-24 16:20:00,0,0,0,0,0,0,0,1,0,0,sian011,25.655483333333333,91.17833333333333,1143,0,0,1,0,0,1,1,0,0,0,1,1,1,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.255050959,0.465158402,0.243650392,0.005928386,0.021152597,0.009059264,April
NSIA013,2019-04-24 16:33:00,0,0,0,0,0,0,0,1,0,0,sian012,25.655566666666665,91.17851666666667,1145,0,1,0,1,0,0,0,0,0,0,1,1,10,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254139574,0.465623391,0.243583426,0.006170342,0.021305608,0.009177659,April
NSIA014,2019-04-24 16:44:00,0,0,0,0,0,0,0,1,0,0,sian002,25.655933333333333,91.17853333333333,1158,0,0,1,0,0,1,0,0,0,0,1,1,5,25.0,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250652995,0.470424119,0.241774627,0.006997851,0.021111274,0.009039133,April
NSIA015,2019-04-24 17:06:00,0,0,0,0,0,0,0,1,0,0,sian036,25.655583333333333,91.17953333333334,1134,0,1,0,0,0,1,0,0,0,0,1,1,3,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247041205,0.457796967,0.257153633,0.006989579,0.020753609,0.010265007,April
NSIA016,2019-04-24 17:19:00,0,0,0,0,0,0,0,1,0,0,sian010,25.656233333333333,91.17926666666666,1139,0,1,0,0,0,1,1,0,0,0,1,1,8,25.0,0,,1,25.0,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242229615,0.47253315,0.246925298,0.008526141,0.020543685,0.00924211,April
NSIA017,2019-04-24 17:41:00,0,0,0,0,0,0,0,1,0,0,sian007,25.65625,91.17948333333334,1144,0,0,1,0,0,1,1,0,0,0,1,1,0,,0,,1,25.0,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240499332,0.471537,0.249544989,0.008738155,0.020411703,0.00926882,April
NSIA019,2019-04-24 18:23:00,0,0,0,0,0,0,0,1,0,0,sian032,25.652916666666666,91.17955,1157,0,0,1,0,0,1,1,0,0,0,1,1,5,25.0,0,,1,25.0,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228797044,0.430307694,0.318657607,0.002051028,0.013660912,0.006525715,April
NSIA022,2019-04-25 15:15:00,0,0,0,0,0,0,0,1,0,0,sian004,25.655033333333332,91.17948333333334,1133,0,0,1,0,0,1,1,0,0,0,1,1,10,25.0,0,,0,,0,,0,,0,,0,,1,25.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249061355,0.449509526,0.265323332,0.00576747,0.019956244,0.010382073,April
NSIA024,2019-04-25 15:31:00,0,0,0,0,0,0,0,1,0,0,sian020,25.655966666666668,91.18093333333333,1131,0,0,1,0,0,1,1,0,0,0,1,1,7,25.0,0,,2,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217315071,0.456669096,0.290152382,0.010051902,0.01728659,0.00852496,April
NSIA025,2019-04-25 15:45:00,0,0,0,0,0,0,0,1,0,0,sian005,25.656166666666667,91.17968333333333,1140,0,0,1,0,0,1,1,0,0,0,1,1,20,25.0,0,,0,,0,,0,,0,,0,,1,25.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239555346,0.468636993,0.253380864,0.008733273,0.020299336,0.009394189,April
NSIA027,2019-04-25 16:28:00,0,0,0,0,0,0,0,1,0,0,sian016,25.653883333333333,91.17876666666666,1140,0,0,1,0,0,1,1,0,0,0,1,1,2,25.0,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254590946,0.445051438,0.27182908,0.00311154,0.017320308,0.008096688,April
